OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
4061,9015030,Hyde St & Bay St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5059,5059,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.804786,-122.42018,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & BAY ST,SAN FRANCISCO,CA,94109,Hyde St & Bay St - MUNI
4062,9015031,Hyde St & Broadway,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5061,5061,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.796416,-122.418487,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & BROADWAY,SAN FRANCISCO,CA,94109,Hyde St & Broadway - MUNI
4063,9015032,Hyde St & Beach St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5063,5063,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.807025,-122.421223,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & BEACH ST,SAN FRANCISCO,CA,94109,Hyde St & Beach St - MUNI
4064,9015033,Hyde St & Chestnut St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5066,5066,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.80284061,-122.4197871,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & CHESTNUT ST,SAN FRANCISCO,CA,94109,Hyde St & Chestnut St - MUNI
4065,9015034,Hyde St & Filbert St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5069,5069,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.800128,-122.419242,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & FILBERT ST,SAN FRANCISCO,CA,94109,Hyde St & Filbert St - MUNI
4066,9015035,Hyde St & Greenwich St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5072,5072,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.801056,-122.419425,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & GREENWICH ST,SAN FRANCISCO,CA,94109,Hyde St & Greenwich St - MUNI
4067,9015036,Hyde St & Green St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5074,5074,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.798263,-122.418864,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & GREEN ST,SAN FRANCISCO,CA,94109,Hyde St & Green St - MUNI
4068,9015037,Hyde St & Jackson St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5076,5076,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.79463804,-122.4181369,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & JACKSON ST,SAN FRANCISCO,CA,94109,Hyde St & Jackson St - MUNI
4069,9015038,Hyde St & Lombard St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5077,5077,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.801993,-122.41962,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & LOMBARD ST,SAN FRANCISCO,CA,94109,Hyde St & Lombard St - MUNI
4070,9015039,Hyde St & North Point St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5080,5080,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.80561613,-122.4203541,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & NORTH POINT ST,SAN FRANCISCO,CA,94109,Hyde St & North Point St - MUNI
4071,9015040,Hyde St & Pacific Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5082,5082,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.795461,-122.418304,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & PACIFIC AVE,SAN FRANCISCO,CA,94109,Hyde St & Pacific Ave - MUNI
4072,9015041,Hyde St & Union St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5088,5088,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.799191,-122.419059,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & UNION ST,SAN FRANCISCO,CA,94109,Hyde St & Union St - MUNI
4073,9015042,Hyde St & Vallejo St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5090,5090,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.797326,-122.418681,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,HYDE ST & VALLEJO ST,SAN FRANCISCO,CA,94109,Hyde St & Vallejo St - MUNI
4074,9015043,Jackson St & Hyde St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5150,5150,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.79457147,-122.4180354,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JACKSON ST & HYDE ST,SAN FRANCISCO,CA,94109,Jackson St & Hyde St - MUNI
4075,9015044,Jackson St & Jones St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5152,5152,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.794978,-122.41483,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JACKSON ST & JONES ST,SAN FRANCISCO,CA,94109,Jackson St & Jones St - MUNI
4076,9015045,Jackson St & Leavenworth St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5154,5154,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.794774,-122.416481,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JACKSON ST & LEAVENWORTH ST,SAN FRANCISCO,CA,94109,Jackson St & Leavenworth St - MUNI
4077,9015046,Jackson St & Mason St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5156,5156,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.79538869,-122.4116833,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JACKSON ST & MASON ST,SAN FRANCISCO,CA,94133,Jackson St & Mason St - MUNI
4078,9015047,Jackson St & Taylor St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5164,5164,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.795192,-122.413191,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JACKSON ST & TAYLOR ST,SAN FRANCISCO,CA,94133,Jackson St & Taylor St - MUNI
4079,9015048,Washington St & Jones St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/6920,6920,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.794104,-122.414659,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,WASHINGTON ST & JONES ST,SAN FRANCISCO,CA,94109,Washington St & Jones St - MUNI
4080,9015049,Washington St & Leavenworth St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/6922,6922,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.79389,-122.416298,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,WASHINGTON ST & LEAVENWORTH ST,SAN FRANCISCO,CA,94109,Washington St & Leavenworth St - MUNI
4081,9015050,Washington St & Taylor St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/6929,6929,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.794318,-122.413019,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,WASHINGTON ST & TAYLOR ST,SAN FRANCISCO,CA,94108,Washington St & Taylor St - MUNI
4082,9015051,9th Ave & Irving St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/3212,3212,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.763932,-122.4663022,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,9TH AVE & IRVING ST,SAN FRANCISCO,CA,94122,9th Ave & Irving St - MUNI
4083,9015052,Carl St & Cole St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/3909,3909,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76579795,-122.4500191,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,CARL ST & COLE ST,SAN FRANCISCO,CA,94117,Carl St & Cole St - MUNI
4084,9015053,Carl St & Hillway Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/3912,3912,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.764932,-122.456753,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,CARL ST & HILLWAY AVE,SAN FRANCISCO,CA,94117,Carl St & Hillway Ave - MUNI
4085,9015054,Carl St & Stanyan St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/3914,3914,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.765449,-122.452753,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,CARL ST & STANYAN ST,SAN FRANCISCO,CA,94117,Carl St & Stanyan St - MUNI
4086,9015055,Duboce Ave & Church St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/4447,4447,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76942549,-122.4293154,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,DUBOCE AVE & CHURCH ST,SAN FRANCISCO,CA,94117,Duboce Ave & Church St - MUNI
4087,9015056,The Embarcadero & Brannan St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/4506,4506,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.78377841,-122.3881035,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,THE EMBARCADERO & BRANNAN ST,SAN FRANCISCO,CA,94107,The Embarcadero & Brannan St - MUNI
4088,9015057,The Embarcadero & Folsom St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/4509,4509,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.79056386,-122.3897033,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,THE EMBARCADERO & FOLSOM ST,SAN FRANCISCO,CA,94105,The Embarcadero & Folsom St - MUNI
4089,9015058,Irving St & 2nd Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5118,5118,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.764369,-122.458804,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,IRVING ST & 2ND AVE,SAN FRANCISCO,CA,94122,Irving St & 2nd Ave - MUNI
4090,9015059,Irving St & 4th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5119,5119,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.764271,-122.460947,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,IRVING ST & 4TH AVE,SAN FRANCISCO,CA,94122,Irving St & 4th Ave - MUNI
4091,9015060,Irving St & 7th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5121,5121,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.764137,-122.464167,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,IRVING ST & 7TH AVE,SAN FRANCISCO,CA,94122,Irving St & 7th Ave - MUNI
4092,9015061,Irving St & 9th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5123,5123,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76404205,-122.4662142,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,IRVING ST & 9TH AVE,SAN FRANCISCO,CA,94122,Irving St & 9th Ave - MUNI
4093,9015062,Irving St & Arguello Blvd,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5124,5124,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76443597,-122.4579066,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,IRVING ST & ARGUELLO BLVD,SAN FRANCISCO,CA,94122,Irving St & Arguello Blvd - MUNI
4094,9015063,Judah St & 9th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5193,5193,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76215447,-122.4666394,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 9TH AVE,SAN FRANCISCO,CA,94122,Judah St & 9th Ave - MUNI
4095,9015064,Judah St & 12th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5195,5195,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.762039,-122.469381,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 12TH AVE,SAN FRANCISCO,CA,94122,Judah St & 12th Ave - MUNI
4096,9015065,Judah St & 15th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5197,5197,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761896,-122.472658,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 15TH AVE,SAN FRANCISCO,CA,94122,Judah St & 15th Ave - MUNI
4097,9015066,Judah St & 16th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5198,5198,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761842,-122.473781,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 16TH AVE,SAN FRANCISCO,CA,94122,Judah St & 16th Ave - MUNI
4098,9015067,Judah St & 19th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5199,5199,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76169314,-122.4771382,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 19TH AVE,SAN FRANCISCO,CA,94122,Judah St & 19th Ave - MUNI
4099,9015068,Judah St & 22nd Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5201,5201,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761564,-122.480198,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 22ND AVE,SAN FRANCISCO,CA,94122,Judah St & 22nd Ave - MUNI
4100,9015069,Judah St & 23rd Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5202,5202,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761519,-122.481275,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 23RD AVE,SAN FRANCISCO,CA,94122,Judah St & 23rd Ave - MUNI
4101,9015070,Judah St & 25th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5203,5203,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76142,-122.483418,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 25TH AVE,SAN FRANCISCO,CA,94122,Judah St & 25th Ave - MUNI
4102,9015071,Judah St & 28th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5205,5205,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761277,-122.486638,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 28TH AVE,SAN FRANCISCO,CA,94122,Judah St & 28th Ave - MUNI
4103,9015072,Judah St & 31st Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5207,5207,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761133,-122.489847,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 31ST AVE,SAN FRANCISCO,CA,94122,Judah St & 31st Ave - MUNI
4104,9015073,Judah St & 34th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5209,5209,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.760998,-122.493067,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 34TH AVE,SAN FRANCISCO,CA,94122,Judah St & 34th Ave - MUNI
4105,9015074,Judah St & 40th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5211,5211,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76071169,-122.4994546,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 40TH AVE,SAN FRANCISCO,CA,94122,Judah St & 40th Ave - MUNI
4106,9015075,Judah St & 43rd Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5213,5213,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.760566,-122.502704,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 43RD AVE,SAN FRANCISCO,CA,94122,Judah St & 43rd Ave - MUNI
4107,9015076,Judah St & 46th Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5215,5215,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.76043,-122.505924,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & 46TH AVE,SAN FRANCISCO,CA,94122,Judah St & 46th Ave - MUNI
4108,9015077,Judah St & Funston Ave,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5219,5219,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.761994,-122.470458,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & FUNSTON AVE,SAN FRANCISCO,CA,94122,Judah St & Funston Ave - MUNI
4109,9015078,Judah/La Playa/Ocean Beach,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5221,5221,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.760331,-122.509098,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH/LA PLAYA/OCEAN BEACH,SAN FRANCISCO,CA,94122,Judah/La Playa/Ocean Beach - MUNI
4110,9015079,Judah St & Sunset Blvd,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5224,5224,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.760881,-122.495748,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,JUDAH ST & SUNSET BLVD,SAN FRANCISCO,CA,94122,Judah St & Sunset Blvd - MUNI
4111,9015080,King St & 2nd St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5234,5234,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.77972712,-122.3897619,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,KING ST & 2ND ST,SAN FRANCISCO,CA,94107,King St & 2nd St - MUNI
4112,9015081,King St & 4th St,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5239,5239,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.77576222,-122.3947795,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,GROUND,KING ST & 4TH ST,SAN FRANCISCO,CA,94158,King St & 4th St - MUNI
4113,9015082,Metro Powell Station,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5417,5417,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.78429924,-122.4076708,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,BELOW,NOT AVAILABLE,SAN FRANCISCO,CA,94103,Metro Powell Station - MUNI
4114,9015083,Metro Van Ness Station,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5419,5419,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.775147,-122.419256,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,BELOW,NOT AVAILABLE,SAN FRANCISCO,CA,94103,Metro Van Ness Station - MUNI
4115,9015084,Metro Civic Center Station,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5727,5727,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.778713,-122.414746,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,BELOW,METRO CIVIC CENTER STATION,SAN FRANCISCO,CA,94103,Metro Civic Center Station - MUNI
4116,9015085,Metro Montgomery Station,https://www.sfmta.com/getting-around/transit/routes-stops/stops/5731,5731,MUNI,SAN FRANCISCO MUNICIPAL TRANSPORTATION AGENCY DBA: MUNI,9015,37.78906173,-122.4016304,"SAN FRANCISCO-OAKLAND, CA",13,OPEN,https://www.sfmta.com/about-sfmta/reports/gtfs-transit-data,2015-11-01T00:00:00.000Z,BELOW,NOT AVAILABLE,SAN FRANCISCO,CA,94105,Metro Montgomery Station - MUNI
